canonical_id,duration,event,sector,cost_original,planned_duration_months,sector_capped,log_cost
619066,2,1,POWER,3044.02,35.0,POWER,8.021262748266926
619068,2,1,POWER,2414.67,35.0,POWER,7.78973196032155
619071,2,1,POWER,2032.15,36.0,POWER,7.617341593493855
619072,2,1,POWER,1240.6,24.0,POWER,7.124156149428954
619073,2,1,Roads & Highways,1317.74,36.0,Roads & Highways,7.184432014257237
619076,3,1,Roads & Highways,1581.24,37.0,Roads & Highways,7.36659684352168
619077,3,1,Roads & Highways,464.62,27.0,Roads & Highways,6.143369850821135
619078,2,1,PETROLEUM,1155.16,46.0,PETROLEUM,7.052859447959276
619080,3,1,Roads & Highways,1093.35,32.0,Roads & Highways,6.997915858690094
619087,2,1,COAL,2070.44,24.0,COAL,7.635999296579512
619089,4,1,RAILWAYS,1909.98,46.0,RAILWAYS,7.5553714784607555
619090,2,1,RAILWAYS,2067.67,45.0,RAILWAYS,7.634661167682778
619092,3,1,Roads & Highways,994.22,42.0,Roads & Highways,6.902963818246007
619093,3,1,Roads & Highways,609.32,34.0,Roads & Highways,6.413983409781974
619094,2,1,RAILWAYS,1243.57,58.0,RAILWAYS,7.126545367714767
619095,2,1,POWER,332.0,19.0,POWER,5.808142489980444
619096,2,1,POWER,1655.01,49.0,POWER,7.4121663735743155
619097,3,1,Roads & Highways,1181.12,32.0,Roads & Highways,7.075064715655588
619098,4,1,RAILWAYS,1424.77,60.0,RAILWAYS,7.262467297642978
619099,3,1,Roads & Highways,1801.37,63.0,Roads & Highways,7.496857744505479
619100,3,1,Roads & Highways,866.0,43.0,Roads & Highways,6.7650389767805414
619101,3,1,Roads & Highways,784.35,39.0,Roads & Highways,6.666129478289041
619102,3,0,Roads & Highways,1500.11,63.0,Roads & Highways,7.313960113425301
619105,6,0,Roads & Highways,1555.13,74.0,Roads & Highways,7.349957248806275
619106,3,1,Roads & Highways,1141.88,44.0,Roads & Highways,7.041306671406662
619107,3,1,Roads & Highways,1311.41,43.0,Roads & Highways,7.17962042068608
619108,3,1,Roads & Highways,1452.43,40.0,Roads & Highways,7.281681559224496
619109,2,1,POWER,1249.0,37.0,POWER,7.1308988302963465
619111,4,1,"DEPARTMENT
OF HIGHER
EDUCATION",663.6,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.499185355920494
619112,4,1,"DEPARTMENT
OF HIGHER
EDUCATION",824.29,44.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.71573483971922
619114,3,1,Roads & Highways,1081.51,38.0,Roads & Highways,6.9870376977092645
619115,1,0,Roads & Highways,796.77,33.0,Roads & Highways,6.681820335354905
619118,2,1,POWER,2510.04,35.0,POWER,7.828452288939109
619119,2,1,POWER,686.65,31.0,POWER,6.533279987560717
619120,2,1,Roads & Highways,2919.8,52.0,Roads & Highways,7.979612830341427
619122,4,1,RAILWAYS,1479.22,54.0,RAILWAYS,7.299946004359694
619123,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",813.66,24.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.702770848283837
619124,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",747.29,24.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.617790603372804
619125,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1103.89,24.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.007501061485359
619126,4,1,"DEPARTMENT
OF HIGHER
EDUCATION",976.4,24.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.884895984836055
619127,3,1,Roads & Highways,2185.75,48.0,Roads & Highways,7.690171702299964
619128,2,1,RAILWAYS,637.11,31.0,RAILWAYS,6.458510682276343
619129,4,1,RAILWAYS,1008.99,63.0,RAILWAYS,6.917695708796191
619130,2,1,RAILWAYS,825.94,82.0,RAILWAYS,6.717732141001144
619131,2,1,RAILWAYS,505.35,55.0,RAILWAYS,6.227228129778294
619132,2,1,POWER,1524.03,35.0,POWER,7.329769360979165
619134,2,1,RAILWAYS,1641.66,43.0,RAILWAYS,7.4040721580954525
619136,3,1,Roads & Highways,610.78,43.0,Roads & Highways,6.416372740760753
619137,3,1,Roads & Highways,1024.69,43.0,Roads & Highways,6.933120835826432
619138,2,1,POWER,294.62,28.0,POWER,5.689074845783927
619139,3,1,Roads & Highways,1299.36,38.0,Roads & Highways,7.1703964281904335
619140,4,1,"DEPARTMENT
OF HIGHER
EDUCATION",1398.84,39.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.244113223357954
619141,4,1,"DEPARTMENT
OF HIGHER
EDUCATION",909.47,41.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.813960949695675
619142,6,0,Roads & Highways,216.97,27.0,Roads & Highways,5.384357438640421
619143,4,1,Roads & Highways,826.01,48.0,Roads & Highways,6.717816786849013
619146,2,1,COAL,723.64,40.0,COAL,6.585674979807903
619147,4,1,COAL,485.75,18.0,COAL,6.187750644252309
619149,2,1,POWER,930.0,24.0,POWER,6.836259277277067
619152,2,1,PETROLEUM,1167.45,48.0,PETROLEUM,7.063433363161815
619153,2,1,RAILWAYS,1002.11,38.0,RAILWAYS,6.910860452935552
619154,3,1,Roads & Highways,1493.5,34.0,Roads & Highways,7.309546981723993
619155,2,1,RAILWAYS,1377.79,38.0,RAILWAYS,7.228961581932917
619156,2,0,Roads & Highways,1853.16,34.0,Roads & Highways,7.525187042294304
619157,4,1,POWER,614.48,43.0,POWER,6.4224024511891775
619158,4,1,POWER,633.68,55.0,POWER,6.453120934865889
619160,3,1,Roads & Highways,166.52,27.0,Roads & Highways,5.121102747122227
619161,4,1,Roads & Highways,1376.1,33.0,Roads & Highways,7.22773511773308
619162,2,1,POWER,570.98,28.0,POWER,6.349104025733542
619163,2,1,POWER,624.45,24.0,POWER,6.438471390660751
619164,2,1,Roads & Highways,1214.3,42.0,Roads & Highways,7.102746238876755
619166,3,1,Roads & Highways,768.35,38.0,Roads & Highways,6.645546002503387
619167,3,1,Roads & Highways,865.1,36.0,Roads & Highways,6.764000375336999
619168,2,1,POWER,1602.48,29.0,POWER,7.379931546339491
619171,5,0,Coal,2415.91,78.0,Other,7.79024514376692
619172,4,1,Coal,1859.19,51.0,Other,7.528433912027871
619181,2,1,Roads & Highways,882.45,43.0,Roads & Highways,6.783834697062659
619183,5,1,Roads & Highways,198.06,40.0,Roads & Highways,5.2936062868179175
619184,2,1,Roads & Highways,207.45,91.0,Roads & Highways,5.339699204326806
619185,2,1,Roads & Highways,183.56,92.0,Roads & Highways,5.217974613865498
619186,2,1,Roads & Highways,262.96,131.0,Roads & Highways,5.575797576515221
619191,5,0,Oil & Gas,202.0,24.0,Oil & Gas,5.313205979041787
619193,2,1,Roads & Highways,295.47,25.0,Roads & Highways,5.691946032880246
619194,2,0,Roads & Highways,168.05,31.0,Roads & Highways,5.130194529153895
619196,5,0,Oil & Gas,359.0,22.0,Oil & Gas,5.886104031450156
619197,2,1,Roads & Highways,1185.69,41.0,Roads & Highways,7.078923197906002
619198,2,1,Roads & Highways,1711.38,43.0,Roads & Highways,7.445639494688453
619199,2,1,Roads & Highways,1410.01,46.0,Roads & Highways,7.252061038999918
619200,2,1,Roads & Highways,1641.75,43.0,Roads & Highways,7.4041269457779775
619201,2,1,Roads & Highways,1741.45,33.0,Roads & Highways,7.463047447818395
619202,2,1,Roads & Highways,2144.67,54.0,Roads & Highways,7.671207136902019
619203,2,1,Roads & Highways,1252.92,40.0,Roads & Highways,7.1340299233045545
619204,1,0,Roads & Highways,372.03,22.0,Roads & Highways,5.921658845364004
619205,2,1,Roads & Highways,1981.07,48.0,Roads & Highways,7.591897032127019
619206,2,1,Roads & Highways,3041.65,43.0,Roads & Highways,8.020484125207616
619207,2,1,Roads & Highways,2641.37,45.0,Roads & Highways,7.879431520696962
619208,2,1,Roads & Highways,3635.64,37.0,Roads & Highways,8.198815457409848
619209,2,1,Roads & Highways,1709.56,31.0,Roads & Highways,7.44457608126519
619210,2,1,Roads & Highways,1411.71,32.0,Roads & Highways,7.253265124536297
619211,2,1,Roads & Highways,2104.7,43.0,Roads & Highways,7.6524032324044855
619212,2,1,Roads & Highways,1227.57,36.0,Roads & Highways,7.113606170394912
619213,2,1,Roads & Highways,791.17,37.0,Roads & Highways,6.674776015245816
619214,2,1,Roads & Highways,688.0,33.0,Roads & Highways,6.535241271013659
619215,2,1,Roads & Highways,991.41,35.0,Roads & Highways,6.900136328348901
619216,2,1,Roads & Highways,1491.72,36.0,Roads & Highways,7.308355238088994
619218,2,1,Roads & Highways,1364.14,44.0,Roads & Highways,7.219012266462286
619219,2,1,Roads & Highways,1505.85,44.0,Roads & Highways,7.317776658171513
619220,2,1,Roads & Highways,1444.5,61.0,Roads & Highways,7.2762105614564
619222,2,1,Roads & Highways,467.99,30.0,Roads & Highways,6.150581446257343
619223,5,0,Oil & Gas,13626.0,52.0,Oil & Gas,9.51980839774982
619224,5,0,Oil & Gas,844.0,33.0,Oil & Gas,6.739336627357174
619225,5,0,Oil & Gas,260.2,24.0,Oil & Gas,5.565286397402276
619226,5,0,Oil & Gas,258.34,30.0,Oil & Gas,5.5581399421207385
619227,3,0,Transmission & Distribution,1420.0,24.0,Other,7.259116128097101
619228,3,0,Transmission & Distribution,1111.0,24.0,Other,7.013915474810528
619229,2,0,Shipping,832.25,41.0,Other,6.725333717187849
619248,1,0,Roads & Highways,441.41,54.0,Roads & Highways,6.092237053930959
619251,4,0,Roads & Highways,170.49,30.0,Roads & Highways,5.1445249558680555
619253,3,0,Roads & Highways,516.17,36.0,Roads & Highways,6.248371640574997
619270,1,0,Roads & Highways,910.91,34.0,Roads & Highways,6.815541300994198
619271,1,0,Roads & Highways,363.89,34.0,Roads & Highways,5.899595938298455
619289,3,1,Roads & Highways,1659.81,38.0,Roads & Highways,7.415060714148047
619291,2,1,Roads & Highways,524.54,38.0,Roads & Highways,6.2644263054030525
619292,2,1,Roads & Highways,1092.9,35.0,Roads & Highways,6.997504571125745
619293,4,0,Roads & Highways,715.97,40.0,Roads & Highways,6.575033998720077
619294,4,0,Roads & Highways,720.67,39.0,Roads & Highways,6.581567970695458
619295,4,0,Roads & Highways,742.43,57.0,Roads & Highways,6.6112746121740065
619298,1,0,Roads & Highways,1039.0,40.0,Roads & Highways,6.946975992135418
619299,1,0,Roads & Highways,357.99,27.0,Roads & Highways,5.883294532947113
619300,1,0,Roads & Highways,300.68,23.0,Roads & Highways,5.709366852950102
619305,3,1,Roads & Highways,1769.5,39.0,Roads & Highways,7.4790172715519585
619306,2,1,Roads & Highways,1020.84,37.0,Roads & Highways,6.929360202734522
619307,2,1,Roads & Highways,1376.56,42.0,Roads & Highways,7.228069097247268
619308,2,1,Roads & Highways,836.24,35.0,Roads & Highways,6.730110767739146
619311,3,0,Electricity Generation,14105.83,78.0,Other,9.554414356246948
619312,3,0,Oil & Gas,186.0,24.0,Oil & Gas,5.231108616854587
619313,3,0,Energy Storage,483.14,47.0,Other,6.18237412108847
619314,3,0,Oil & Gas,6175.0,21.0,Oil & Gas,8.728426091704613
619316,3,0,Oil & Gas,495.59,24.0,Oil & Gas,6.2077647359401835
619318,3,0,Roads & Highways,1368.91,43.0,Roads & Highways,7.222500323233606
619321,2,0,Roads & Highways,170.96,31.0,Roads & Highways,5.147261891628081
619326,2,0,Railways,9889.24,69.0,Other,9.19930369125862
619328,2,0,Oil & Gas,3713.4,16.0,Oil & Gas,8.219972436705712
619341,2,0,Electricity Generation,29344.85,70.0,Other,10.286906418325193
619347,1,0,Roads & Highways,201.16,27.0,Roads & Highways,5.309059463079938
701091,4,0,Aviation & Aviation Infrastructure,3100.0,90.0,Other,8.03947991910045
701101,7,1,CIVIL AVIATION,1216.9,53.0,CIVIL AVIATION,7.104883343093065
701105,2,1,CIVIL AVIATION,255.69,46.0,CIVIL AVIATION,5.5478691311385475
701107,2,1,CIVIL AVIATION,611.8,35.0,CIVIL AVIATION,6.418038618426381
701113,13,0,CIVIL AVIATION,2869.65,36.0,CIVIL AVIATION,7.962293763946991
701121,2,1,CIVIL AVIATION,347.15,32.0,CIVIL AVIATION,5.852633421388556
701122,10,1,CIVIL AVIATION,579.0,25.0,CIVIL AVIATION,6.363028103540465
701126,2,1,CIVIL AVIATION,1305.0,42.0,CIVIL AVIATION,7.174724309836376
701127,5,1,CIVIL AVIATION,480.0,30.0,CIVIL AVIATION,6.175867270105761
701128,2,1,CIVIL AVIATION,887.0,33.0,CIVIL AVIATION,6.78897174299217
701167,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1828.0,78.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.511524648390866
701168,7,0,Healthcare,1264.0,44.0,Other,7.142827401161621
701170,6,1,Healthcare,1195.0,86.0,Other,7.086737934510577
701171,2,1,"HEALTH AND
FAMILY
WELFARE",1110.55,67.0,Other,7.013510716648001
701173,2,1,"HEALTH AND
FAMILY
WELFARE",1294.34,48.0,Other,7.166528487936422
701228,6,1,PETROLEUM,2915.0,42.0,PETROLEUM,7.977968093128549
701263,2,1,COAL,43129.0,60.0,COAL,10.671974089641889
701269,1,0,Energy Storage,854.0,48.0,Other,6.75110146893676
701289,4,1,PETROLEUM,34627.0,43.0,PETROLEUM,10.452417882335665
701324,12,0,PETROLEUM,14810.0,39.0,PETROLEUM,9.603125426926972
701329,4,1,COAL,18936.0,47.0,COAL,9.848872959262906
701341,1,0,Oil & Gas,1932.0,66.0,Oil & Gas,7.566828479208331
701343,7,1,PETROLEUM,2658.34,34.0,PETROLEUM,7.885833250688059
701344,6,1,PETROLEUM,1030.65,32.0,PETROLEUM,6.938914741231239
701346,2,1,PETROLEUM,9265.0,40.0,PETROLEUM,9.134107065976593
701349,2,1,"HEALTH AND
FAMILY
WELFARE",10228.0,69.0,Other,9.232982102457008
701350,2,1,"HEALTH AND
FAMILY
WELFARE",860.0,42.0,Other,6.7580945044277305
701354,3,1,PETROLEUM,7844.25,35.0,PETROLEUM,8.967663532090862
701377,2,1,Telecommunication,770.16,68.0,Other,6.647895874731268
701383,12,0,Telecommunication,1058.99,284.0,Other,6.966014753099349
701384,1,0,Telecommunication,368.34,167.0,Other,5.911717629017726
701386,3,1,Telecommunication,7196.47,140.0,Other,8.881484854363716
701388,1,0,Telecommunication,1352.53,152.0,Other,7.210471273566756
701390,1,0,Telecommunication,333.87,143.0,Other,5.813742396808923
701391,2,1,Telecommunication,210.45,119.0,Other,5.353988563918498
701392,1,0,Telecommunication,973.62,128.0,Other,6.882047651438331
701395,2,1,Telecommunication,219.9,186.0,Other,5.397710110426072
701396,12,0,Telecommunication,255.97,140.0,Other,5.5489593465640565
701398,2,1,Telecommunication,211.46,128.0,Other,5.3587537353518675
701400,11,1,Telecommunication,1449.44,272.0,Other,7.279622237659366
701404,3,1,Telecommunication,989.43,191.0,Other,6.898139192263174
701405,12,0,Telecommunication,8200.71,164.0,Other,9.01209794809698
701406,12,0,Telecommunication,1402.0,143.0,Other,7.246368080102461
701408,2,1,Telecommunication,1060.67,149.0,Other,6.967598419050651
701410,2,1,Telecommunication,1441.26,38.0,Other,7.273966606723639
701411,9,1,Telecommunication,2285.81,50.0,Other,7.734913112303117
701412,12,0,Telecommunication,1622.27,2.0,Other,7.392197912273729
701415,2,1,"WATER
RESOURCES",10151.04,133.0,Other,9.225429949496785
701564,2,0,Shipping,1799.0,56.0,Other,7.495541943884256
701565,12,0,"SHIPPING AND
PORTS",5369.18,62.0,Other,8.588616706494216
701574,11,0,Shipping,3004.63,67.0,Other,8.008242475578058
701593,11,0,Telecommunication,28466.0,40.0,Other,10.256500800641868
701597,4,1,Telecommunication,1255.49,18.0,Other,7.136077398336776
701598,2,1,Telecommunication,971.96,18.0,Other,6.8803429713718
701599,5,1,Telecommunication,1577.57,18.0,Other,7.3642746529128
701600,8,0,Telecommunication,336.89,18.0,Other,5.822720398727715
701602,5,1,Telecommunication,3685.0,18.0,Other,8.212297138229768
701657,11,1,Real Estate,1701.81,43.0,Other,7.440035106617044
701658,11,1,Real Estate,2139.44,48.0,Other,7.6687666943582125
701668,3,0,Real Estate,3805.0,56.0,Other,8.244334047856094
701719,8,1,Real Estate,539.0,73.0,Other,6.29156913955832
701745,12,0,Urban Public Transport,262.76,40.0,Other,5.5750395987634755
701766,8,1,Real Estate,150.97,51.0,Other,5.023683132945513
701991,10,1,Urban Public Transport,600.0,36.0,Other,6.398594934535208
702355,10,0,Waste & Water,210.0,27.0,Other,5.351858133476067
702522,1,0,Real Estate,454.65,105.0,Other,6.121724970942136
702524,1,0,Real Estate,3797.69,105.0,Other,8.242411549436966
702540,1,0,Real Estate,5477.4,105.0,Other,8.608568366507368
702544,1,0,Real Estate,285.85,105.0,Other,5.65895943104788
702555,1,0,Real Estate,212.74,105.0,Other,5.364760323096751
702612,1,0,Real Estate,576.99,105.0,Other,6.359556567484651
702625,13,0,"URBAN
DEVELOPMENT",6941.4,51.0,Other,8.845402815044086
702626,13,0,"URBAN
DEVELOPMENT",7500.8,51.0,Other,8.922898270729009
702627,2,1,"URBAN
DEVELOPMENT",13365.77,64.0,Other,9.500527055269986
702628,2,1,"URBAN
DEVELOPMENT",11076.48,58.0,Other,9.312669497610493
702629,2,1,"URBAN
DEVELOPMENT",8379.62,58.0,Other,9.033677176419515
702630,2,1,COAL,12020.32,60.0,COAL,9.39443701903147
702631,2,1,COAL,5384.17,60.0,COAL,8.591404158265824
702632,2,1,"TELECOMMUNI
CATIONS",24948.65,68.0,Other,10.124615073025158
702633,3,1,"URBAN
DEVELOPMENT",30274.0,75.0,Other,10.318077568421293
702635,2,1,"URBAN
DEVELOPMENT",26405.14,84.0,Other,10.181351837850434
702637,2,1,"URBAN
DEVELOPMENT",23136.0,80.0,Other,10.049188346707682
702639,2,1,COAL,10773.0,49.0,COAL,9.28489110324048
702658,13,0,"URBAN
DEVELOPMENT",6708.0,60.0,Other,8.811205187562887
702664,11,0,"URBAN
DEVELOPMENT",1957.05,100.0,Other,7.579704359025902
702665,11,0,"URBAN
DEVELOPMENT",14788.1,60.0,Other,9.601645701926314
702668,10,0,Inland Waterways,63246.0,105.0,Other,11.05480297463485
703585,2,1,POWER,169.65,83.0,POWER,5.139614675352716
703586,2,1,POWER,375.67,83.0,POWER,5.931369472556642
704495,7,1,Telecommunication,421.65,12.0,Other,6.046544413374937
705237,2,1,PETROLEUM,51101.0,172.0,PETROLEUM,10.841578914369135
705244,12,0,Oil & Gas,520.0,41.0,Oil & Gas,6.255750041753367
705298,12,0,Oil & Gas,274.39,11.0,Oil & Gas,5.618188274814676
705300,5,0,Oil & Gas,227.59,8.0,Oil & Gas,5.431930005871957
705356,13,0,POWER,2539.0,349.0,POWER,7.8399193600125825
705357,13,0,POWER,736.44,337.0,POWER,6.603184728972198
705358,13,0,POWER,3550.0,392.0,POWER,8.174984532943087
705359,2,1,POWER,1928.1,239.0,POWER,7.564808851893844
705362,2,1,PETROLEUM,819.0,155.0,PETROLEUM,6.709304340258298
705363,1,0,Oil & Gas,735.0,165.0,Oil & Gas,6.601230118728877
705364,2,1,PETROLEUM,614.45,332.0,PETROLEUM,6.422353707556304
705366,2,1,PETROLEUM,2066.78,140.0,PETROLEUM,7.634230846990526
705368,2,1,PETROLEUM,1605.17,191.0,PETROLEUM,7.381607741955727
705373,2,1,PETROLEUM,1473.3,383.0,PETROLEUM,7.295938579855774
705375,2,1,PETROLEUM,1625.87,251.0,PETROLEUM,7.394413202367234
705385,13,0,PETROLEUM,2555.03,179.0,PETROLEUM,7.846210552517748
705391,2,1,RAILWAYS,14322.79,284.0,RAILWAYS,9.569677070301555
705392,2,1,RAILWAYS,6663.2,239.0,RAILWAYS,8.804505195401129
705394,3,0,Railways,1304.62,15.0,Other,7.174433302719964
705396,3,0,Railways,8324.28,119.0,Other,9.02705194791668
705400,1,0,Oil & Gas,2650.0,210.0,Oil & Gas,7.8826922062890254
705401,2,1,PETROLEUM,435.06,167.0,PETROLEUM,6.077779848559902
705410,6,1,PETROLEUM,2018.0,537.0,PETROLEUM,7.610357618312838
705419,2,1,PETROLEUM,2912.96,167.0,PETROLEUM,7.977268259824972
705424,13,0,PETROLEUM,1540.13,218.0,PETROLEUM,7.3402711925666155
705428,2,1,RAILWAYS,13370.29,224.0,RAILWAYS,9.500865150108808
705429,2,1,RAILWAYS,38953.15,176.0,RAILWAYS,10.570140592478124
705432,13,0,RAILWAYS,7876.92,85.0,RAILWAYS,8.97181918861765
705433,2,1,POWER,1627.56,207.0,POWER,7.39545146775879
705434,12,0,Oil & Gas,2565.0,118.0,Oil & Gas,7.850103545175582
705436,13,0,"DEPARTMENT
OF HIGHER
EDUCATION",2500.98,315.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.824837697389792
705437,2,1,RAILWAYS,1160.0,251.0,RAILWAYS,7.057036981697891
705444,10,1,Oil & Gas,4970.0,95.0,Oil & Gas,8.511376306094673
705450,13,0,PETROLEUM,401.65,143.0,PETROLEUM,5.998067698241554
705453,13,0,PETROLEUM,1942.0,238.0,PETROLEUM,7.57198844937744
705454,2,1,PETROLEUM,1793.65,236.0,PETROLEUM,7.4925652958377
705457,2,1,POWER,5677.88,226.0,POWER,8.644509309173463
705458,2,1,COAL,844.1,119.0,COAL,6.739454963550437
705464,3,0,Railways,1382.78,394.0,Other,7.232574164004636
705479,13,0,POWER,1886.05,105.0,POWER,7.54277004210283
705480,2,1,PETROLEUM,8913.94,342.0,PETROLEUM,9.095483800044644
705481,2,1,POWER,3032.0,296.0,POWER,8.017307507688582
705482,2,1,PETROLEUM,746.83,106.0,PETROLEUM,6.617175679416844
705489,2,1,Railways,601.43,123.0,Other,6.400971476042478
705490,2,1,POWER,2841.84,167.0,POWER,7.952558831488335
705491,2,1,POWER,279.54,47.0,POWER,5.636716317291525
705492,2,1,POWER,825.31,351.0,POWER,6.716970005775988
705493,3,0,Railways,5174.0,74.0,Other,8.55159461813357
705494,2,1,PETROLEUM,2495.59,101.0,PETROLEUM,7.82268107976152
705495,2,1,POWER,1378.0,203.0,POWER,7.229113877793302
705496,2,1,POWER,1876.0,95.0,POWER,7.537430036586509
705497,3,0,Railways,3445.34,226.0,Other,8.14506807733977
705498,2,1,POWER,792.89,176.0,POWER,6.676944912606895
705500,7,1,POWER,540.02,164.0,POWER,6.29345624673987
705502,2,1,POWER,1384.72,130.0,POWER,7.233975139138999
705503,2,1,POWER,3627.47,120.0,POWER,8.196566350804723
705504,3,1,POWER,2081.27,118.0,POWER,7.641213923763919
705505,2,1,POWER,638.0,118.0,POWER,6.459904454377535
705506,2,1,POWER,1035.16,106.0,POWER,6.943276851049216
705507,6,1,POWER,2449.91,145.0,POWER,7.804214663147685
705510,13,0,POWER,1284.39,140.0,POWER,7.158817453227447
705511,2,1,POWER,1547.38,107.0,POWER,7.344964502061045
705512,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",2499.71,83.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.824329970535926
705513,2,1,POWER,2362.0,152.0,POWER,7.767687277186908
705514,2,1,POWER,820.61,143.0,POWER,6.711265829913208
705515,2,1,POWER,1172.92,131.0,POWER,7.068103854965684
705526,2,1,PETROLEUM,519.33,118.0,PETROLEUM,6.254463225676899
705527,2,1,PETROLEUM,1215.54,104.0,PETROLEUM,7.103766042899607
705528,2,1,PETROLEUM,1586.22,98.0,PETROLEUM,7.369739337257671
705562,2,1,PETROLEUM,941.05,143.0,PETROLEUM,6.84805835172401
705566,3,0,Oil & Gas,351.0,80.0,Oil & Gas,5.863631175598097
705567,2,1,POWER,1015.59,107.0,POWER,6.924209168253817
705572,13,0,RAILWAYS,4059.65,131.0,RAILWAYS,8.309098338303546
705583,2,1,RAILWAYS,586.36,131.0,RAILWAYS,6.375637919748524
705588,2,1,POWER,721.72,88.0,POWER,6.583021871906294
705598,2,1,POWER,2002.0,66.0,POWER,7.602401335665818
705608,13,0,POWER,4329.53,96.0,POWER,8.373445215353616
705610,8,1,"DEPARTMENT
OF HIGHER
EDUCATION",302.0,116.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.713732805509369
705612,2,1,PETROLEUM,1953.0,154.0,PETROLEUM,7.577633832602728
705613,2,1,PETROLEUM,2594.59,117.0,PETROLEUM,7.861569130065837
705616,2,1,POWER,2140.34,114.0,POWER,7.669187080278673
705617,2,1,POWER,3544.92,99.0,POWER,8.17355292574796
705628,2,1,PETROLEUM,3029.04,99.0,PETROLEUM,8.01633109973641
705629,2,1,PETROLEUM,2400.0,69.0,PETROLEUM,7.783640596221253
705632,13,0,"DEPARTMENT
OF HIGHER
EDUCATION",647.37,116.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.474461521055171
705633,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",3733.37,116.0,"DEPARTMENT
OF HIGHER
EDUCATION",8.225334408640945
705635,2,1,RAILWAYS,1431.9,109.0,RAILWAYS,7.267455641722557
705638,13,0,RAILWAYS,812.85,183.0,RAILWAYS,6.701776073837507
705639,4,1,RAILWAYS,600.82,207.0,RAILWAYS,6.399958397276156
705648,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",6654.0,115.0,"DEPARTMENT
OF HIGHER
EDUCATION",8.803123730829212
705650,2,1,POWER,5060.36,203.0,POWER,8.529390500871619
705651,8,0,Oil & Gas,2478.23,62.0,Oil & Gas,7.815703307077964
705659,13,0,POWER,500.0,124.0,POWER,6.2166061010848646
705660,3,1,POWER,2445.29,132.0,POWER,7.802327870135109
705661,2,1,POWER,1247.64,97.0,POWER,7.1298102379946915
705662,2,1,PETROLEUM,1877.81,117.0,PETROLEUM,7.538393876684982
705663,2,1,POWER,492.87,87.0,POWER,6.202272324661071
705667,2,1,POWER,5323.39,102.0,POWER,8.580053430025206
705668,2,1,PETROLEUM,3249.98,111.0,PETROLEUM,8.086711768331737
705694,5,0,Oil & Gas,187.72,95.0,Oil & Gas,5.240264435099419
705708,5,0,Oil & Gas,176.0,69.0,Oil & Gas,5.176149732573829
705710,5,0,Oil & Gas,336.0,60.0,Oil & Gas,5.820082930352362
705712,5,0,Oil & Gas,480.0,56.0,Oil & Gas,6.175867270105761
705717,5,0,Oil & Gas,440.0,50.0,Oil & Gas,6.089044875446846
705720,5,0,Oil & Gas,384.0,52.0,Oil & Gas,5.953243334287785
705721,5,1,Oil & Gas,447.6,60.0,Oil & Gas,6.106131622086108
705722,5,0,Oil & Gas,210.0,57.0,Oil & Gas,5.351858133476067
705726,5,0,Oil & Gas,6339.0,59.0,Oil & Gas,8.754634047431272
705728,2,1,PETROLEUM,108000.0,140.0,PETROLEUM,11.58989576532275
705730,2,1,POWER,4834.54,200.0,POWER,8.483748087276666
705735,13,0,POWER,904.92,110.0,POWER,6.808951001923535
705741,12,0,POWER,748.0,132.0,POWER,6.618738983517219
705742,10,0,POWER,2344.0,185.0,POWER,7.76004068088038
705747,3,0,Railways,902.86,60.0,Other,6.806674481142368
705752,2,1,RAILWAYS,528.48,71.0,RAILWAYS,6.27189539284557
705755,2,0,Oil & Gas,359.0,135.0,Oil & Gas,5.886104031450156
705756,2,0,Oil & Gas,241.0,120.0,Oil & Gas,5.488937726156687
705761,2,1,POWER,1453.73,99.0,POWER,7.2825755953755955
705762,3,0,Railways,748.86,94.0,Other,6.619886522439299
705763,13,0,POWER,7474.01,144.0,POWER,8.919320736050635
705764,2,1,POWER,495.18,59.0,POWER,6.206938764117285
705765,2,1,PETROLEUM,686.03,62.0,PETROLEUM,6.532377959391195
705766,2,1,POWER,356.09,93.0,POWER,5.877987850847898
705767,2,0,Oil & Gas,257.97,65.0,Oil & Gas,5.5567122248748815
705771,12,0,POWER,494.11,83.0,POWER,6.204779960103212
705772,2,1,POWER,2649.44,88.0,POWER,7.882480942933378
705774,2,1,POWER,451.99,80.0,POWER,6.1158700501841885
705777,2,1,POWER,187.21,80.0,POWER,5.237558360702472
