canonical_id,duration,event,sector,cost_original,planned_duration_months,sector_capped,log_cost
618298,6.0,1,RAILWAYS,211.7,22.0,RAILWAYS,5.3598827222061916
618299,3.0,1,Roads & Highways,268.98,69.0,Roads & Highways,5.598347882180681
618300,6.0,1,RAILWAYS,379.39,20.0,RAILWAYS,5.941197042207926
618301,4.0,0,Roads & Highways,228.97,71.0,Roads & Highways,5.43794886563323
618302,6.0,1,RAILWAYS,217.5,27.0,RAILWAYS,5.3867860145356445
618303,6.0,1,RAILWAYS,261.13,27.0,RAILWAYS,5.5688405639090215
618304,9.0,1,RAILWAYS,164.89,39.0,RAILWAYS,5.1113249181041835
618305,12.0,1,RAILWAYS,554.66,45.0,RAILWAYS,6.320156596410232
618306,9.0,1,RAILWAYS,564.05,48.0,RAILWAYS,6.3369142228061595
618307,6.0,1,Roads & Highways,456.88,35.0,Roads & Highways,6.126607141050275
618308,12.0,0,RAILWAYS,728.97,47.0,RAILWAYS,6.593003437407567
618309,5.0,0,Roads & Highways,1319.55,42.0,Roads & Highways,7.185803595465632
618310,12.0,0,RAILWAYS,791.79,36.0,RAILWAYS,6.6755583694145315
618311,12.0,0,RAILWAYS,870.0,36.0,RAILWAYS,6.769641976852503
618312,12.0,0,RAILWAYS,1258.13,44.0,RAILWAYS,7.138176285266576
618313,5.0,0,Roads & Highways,1181.55,42.0,Roads & Highways,7.075428402770272
618314,12.0,0,RAILWAYS,1716.21,41.0,RAILWAYS,7.448456159766946
618315,12.0,0,RAILWAYS,1256.9,41.0,RAILWAYS,7.137198942844827
618316,3.0,1,Roads & Highways,491.39,61.0,Roads & Highways,6.1992710854119535
618317,3.0,1,Roads & Highways,561.91,61.0,Roads & Highways,6.333119757456968
618318,3.0,1,Roads & Highways,720.4,68.0,Roads & Highways,6.581193768469438
618319,3.0,1,Roads & Highways,595.65,61.0,Roads & Highways,6.391330676815665
618320,5.0,0,Roads & Highways,866.32,56.0,Roads & Highways,6.765407997496017
618321,5.0,0,Roads & Highways,875.79,57.0,Roads & Highways,6.776267511019223
618323,5.0,0,Roads & Highways,1313.28,59.0,Roads & Highways,7.181044266146279
618324,5.0,0,Roads & Highways,720.72,69.0,Roads & Highways,6.581637252040098
618325,6.0,1,Roads & Highways,204.1,32.0,Roads & Highways,5.323497665078335
618326,6.0,1,RAILWAYS,625.64,34.0,RAILWAYS,6.440372213058983
618327,5.0,0,Roads & Highways,625.64,34.0,Roads & Highways,6.440372213058983
618328,6.0,1,Roads & Highways,562.98,114.0,Roads & Highways,6.335018789876395
618329,5.0,0,Roads & Highways,819.39,43.0,Roads & Highways,6.709779836947925
618330,3.0,1,Roads & Highways,511.02,56.0,Roads & Highways,6.238363686776588
618331,12.0,0,RAILWAYS,957.95,48.0,RAILWAYS,6.865838935880846
618333,3.0,1,Roads & Highways,760.16,35.0,Roads & Highways,6.634843585433806
618334,3.0,1,Roads & Highways,504.76,38.0,Roads & Highways,6.226062248467308
618335,3.0,1,Roads & Highways,410.68,29.0,Roads & Highways,6.020246348533434
618336,3.0,1,Roads & Highways,579.63,27.0,Roads & Highways,6.364113720941144
618337,3.0,1,Roads & Highways,467.0,24.0,Roads & Highways,6.148468295917647
618338,9.0,1,RAILWAYS,195.14,60.0,RAILWAYS,5.2788286899641745
618339,6.0,0,Roads & Highways,356.65,47.0,Roads & Highways,5.879554854554393
618340,6.0,1,RAILWAYS,1269.96,38.0,RAILWAYS,7.147527799411768
618341,5.0,0,Roads & Highways,523.78,41.0,Roads & Highways,6.262979127147586
618342,5.0,0,Roads & Highways,206.9,27.0,Roads & Highways,5.337057194863967
618343,5.0,0,Roads & Highways,292.23,27.0,Roads & Highways,5.680957284014257
618344,3.0,1,Roads & Highways,673.27,29.0,Roads & Highways,6.513630624167974
618345,3.0,1,Roads & Highways,365.53,26.0,Roads & Highways,5.90408037336555
618346,6.0,1,RAILWAYS,292.24,27.0,RAILWAYS,5.680991386355386
618347,6.0,1,RAILWAYS,216.49,24.0,RAILWAYS,5.382152872460269
618348,5.0,0,Roads & Highways,177.76,77.0,Roads & Highways,5.18604412406525
618349,5.0,0,Roads & Highways,204.12,76.0,Roads & Highways,5.323595173732305
618350,9.0,1,PETROLEUM,920.66,33.0,PETROLEUM,6.826176391989109
618351,9.0,1,RAILWAYS,890.33,29.0,RAILWAYS,6.792714729271005
618352,9.0,1,RAILWAYS,860.37,29.0,RAILWAYS,6.7585241449877635
618353,9.0,1,RAILWAYS,904.04,29.0,RAILWAYS,6.807979141618211
618354,9.0,1,RAILWAYS,846.82,27.0,RAILWAYS,6.742668349109737
618355,6.0,1,RAILWAYS,483.87,20.0,RAILWAYS,6.183880813770897
618356,6.0,1,RAILWAYS,234.08,21.0,RAILWAYS,5.45992588174445
618357,6.0,1,RAILWAYS,477.86,21.0,RAILWAYS,6.171408279115973
618358,6.0,1,RAILWAYS,311.18,20.0,RAILWAYS,5.743579944530267
618359,6.0,1,RAILWAYS,665.47,48.0,RAILWAYS,6.501995127352913
618362,6.0,1,RAILWAYS,698.44,21.0,RAILWAYS,6.5502800148726354
618363,6.0,1,RAILWAYS,740.58,22.0,RAILWAYS,6.608783045171694
618364,12.0,0,RAILWAYS,430.24,38.0,RAILWAYS,6.066664779670917
618365,12.0,0,RAILWAYS,497.18,38.0,RAILWAYS,6.210961457501995
618366,12.0,0,RAILWAYS,442.54,38.0,RAILWAYS,6.094787989339883
618367,11.0,1,PETROLEUM,726.9,35.0,PETROLEUM,6.590163676124212
618368,11.0,1,PETROLEUM,670.9,32.0,PETROLEUM,6.510109519926104
618369,11.0,1,PETROLEUM,657.21,32.0,PETROLEUM,6.489524029344299
618370,9.0,1,PETROLEUM,431.78,30.0,PETROLEUM,6.070229515743637
618371,6.0,1,RAILWAYS,613.89,35.0,RAILWAYS,6.421443390020222
618372,6.0,1,RAILWAYS,909.02,34.0,RAILWAYS,6.8134665772913605
618373,6.0,1,RAILWAYS,4997.04,94.0,RAILWAYS,8.516801114564153
618374,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",284.21,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.653225751039049
618375,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",445.51,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.101461796482331
618376,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",525.68,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.2665931534881425
618377,10.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",351.12,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.863972026592705
618379,11.0,1,RAILWAYS,473.18,72.0,RAILWAYS,6.161586996444939
618380,6.0,1,RAILWAYS,519.09,72.0,RAILWAYS,6.254001873522467
618381,6.0,1,RAILWAYS,518.53,74.0,RAILWAYS,6.252924556706396
618382,6.0,1,RAILWAYS,404.29,84.0,RAILWAYS,6.00460286024821
618383,6.0,1,RAILWAYS,428.11,77.0,RAILWAYS,6.061713296316936
618384,6.0,1,RAILWAYS,537.82,72.0,RAILWAYS,6.289381563372166
618385,6.0,1,PETROLEUM,174.43,73.0,PETROLEUM,5.1672401029410935
618386,5.0,0,Roads & Highways,277.5,23.0,Roads & Highways,5.629418059367339
618387,9.0,1,RAILWAYS,578.98,35.0,RAILWAYS,6.3629936201873
618388,6.0,1,RAILWAYS,315.56,40.0,RAILWAYS,5.757512797077169
618389,6.0,1,RAILWAYS,310.76,29.0,RAILWAYS,5.742233661030454
618390,6.0,1,RAILWAYS,1383.78,52.0,RAILWAYS,7.23329656123893
618391,9.0,1,RAILWAYS,250.33,24.0,RAILWAYS,5.526766816652428
618392,11.0,1,RAILWAYS,259.64,30.0,RAILWAYS,5.563140144853735
618393,12.0,1,RAILWAYS,216.88,24.0,RAILWAYS,5.383944452515474
618394,6.0,1,POWER,228.39,21.0,POWER,5.435423611766036
618395,6.0,1,POWER,512.43,19.0,POWER,6.241113700699456
618396,5.0,0,Roads & Highways,486.45,7.0,Roads & Highways,6.189187721075281
618397,4.0,1,Roads & Highways,255.9,32.0,Roads & Highways,5.548686904115838
618398,6.0,1,POWER,210.79,21.0,POWER,5.35559521769951
618399,6.0,1,POWER,859.67,25.0,POWER,6.75771115569767
618400,9.0,1,POWER,398.51,21.0,POWER,5.9902387961821635
618401,5.0,0,Roads & Highways,1418.67,53.0,Roads & Highways,7.258179729221355
618402,10.0,1,POWER,1262.43,48.0,POWER,7.141585523631471
618403,12.0,0,POWER,275.5,35.0,POWER,5.6222108209623896
618404,4.0,0,Roads & Highways,625.61,47.0,Roads & Highways,6.440324337535335
618405,12.0,0,POWER,898.19,42.0,POWER,6.801494358081147
618406,6.0,1,POWER,253.44,40.0,POWER,5.539065051810604
618407,9.0,1,POWER,245.34,30.0,POWER,5.506712695513338
618408,6.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",398.37,22.0,Other,5.989888305491614
618409,6.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",381.01,29.0,Other,5.945446786274408
618410,6.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",404.89,22.0,Other,6.006082186931363
618411,6.0,1,PETROLEUM,195.95,18.0,PETROLEUM,5.282949889416915
618412,6.0,1,POWER,6808.69,73.0,POWER,8.826101876815216
618413,6.0,1,RAILWAYS,177.77,52.0,RAILWAYS,5.186100063426998
618414,12.0,0,RAILWAYS,258.52,20.0,RAILWAYS,5.558833770927048
618415,6.0,1,RAILWAYS,188.36,22.0,RAILWAYS,5.243649965205728
618416,6.0,1,RAILWAYS,226.32,22.0,RAILWAYS,5.426358716428921
618417,6.0,0,Roads & Highways,2026.05,48.0,Roads & Highways,7.614336813143335
618418,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",359.86,32.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.8884900714801525
618419,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",562.48,42.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.334131840392106
618420,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",686.0,42.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.532334292222349
618421,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",620.3,42.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.431814057069648
618422,6.0,1,RAILWAYS,161.73,29.0,RAILWAYS,5.092092385672523
618423,6.0,1,RAILWAYS,215.79,45.0,RAILWAYS,5.378929143040425
618424,1.0,0,Roads & Highways,256.66,76.0,Roads & Highways,5.551640886363379
618426,1.0,1,Roads & Highways,264.84,76.0,Roads & Highways,5.582894624046339
618427,6.0,1,RAILWAYS,311.0,32.0,RAILWAYS,5.7430031878094825
618428,1.0,1,Roads & Highways,264.84,27.0,Roads & Highways,5.582894624046339
618429,6.0,1,RAILWAYS,345.38,33.0,RAILWAYS,5.847536438300897
618430,6.0,1,RAILWAYS,402.94,37.0,RAILWAYS,6.0012663520802425
618431,6.0,1,RAILWAYS,295.97,32.0,RAILWAYS,5.693631123599825
618432,6.0,1,POWER,228.71,20.0,POWER,5.436817643793142
618433,6.0,1,POWER,184.88,20.0,POWER,5.2251013042167775
618434,6.0,1,POWER,1718.59,60.0,POWER,7.449841169299332
618435,6.0,1,RAILWAYS,289.99,36.0,RAILWAYS,5.673288902319859
618436,6.0,1,RAILWAYS,520.01,341.0,RAILWAYS,6.255769235427133
618437,6.0,1,RAILWAYS,252.0,71.0,RAILWAYS,5.53338948872752
618439,7.0,1,RAILWAYS,437.39,98.0,RAILWAYS,6.08310892515467
618440,7.0,1,RAILWAYS,463.49,105.0,RAILWAYS,6.140940029496855
618441,6.0,1,Roads & Highways,467.79,116.0,Roads & Highways,6.1501549069772725
618442,5.0,1,Roads & Highways,358.72,7.0,Roads & Highways,5.8853259510463145
618443,5.0,1,Roads & Highways,438.44,7.0,Roads & Highways,6.085501189034365
618444,5.0,1,Roads & Highways,279.01,7.0,Roads & Highways,5.634825316817224
618445,4.0,0,Roads & Highways,353.9,88.0,Roads & Highways,5.871836059652451
618446,6.0,1,RAILWAYS,493.42,37.0,RAILWAYS,6.203385358399711
618447,6.0,1,RAILWAYS,410.6,38.0,RAILWAYS,6.020052003959894
618448,6.0,1,RAILWAYS,816.79,38.0,RAILWAYS,6.706605579927191
618449,6.0,1,RAILWAYS,230.45,32.0,RAILWAYS,5.444363867477279
618450,6.0,1,RAILWAYS,292.8,21.0,RAILWAYS,5.682899263739777
618452,9.0,1,RAILWAYS,781.85,46.0,RAILWAYS,6.662941106757532
618454,7.0,1,RAILWAYS,592.06,25.0,RAILWAYS,6.385295574317778
618455,3.0,1,Roads & Highways,693.97,55.0,Roads & Highways,6.54386867916551
618456,6.0,1,RAILWAYS,1119.35,42.0,RAILWAYS,7.021396415471186
618457,6.0,1,RAILWAYS,1272.97,35.0,RAILWAYS,7.149893287974162
618458,6.0,1,RAILWAYS,1788.69,42.0,RAILWAYS,7.489797699479117
618459,6.0,1,COAL,1542.02,41.0,COAL,7.341496814041958
618460,6.0,1,COAL,1198.55,38.0,COAL,7.089701765446009
618461,6.0,1,COAL,1669.56,46.0,COAL,7.4209141785418
618462,6.0,1,COAL,1604.06,54.0,COAL,7.380916418042952
618463,6.0,1,COAL,1161.39,43.0,COAL,7.058233509328497
618464,1.0,1,Roads & Highways,2271.86,43.0,Roads & Highways,7.728794229346754
618465,6.0,1,COAL,1710.3,37.0,COAL,7.445008594583406
618466,1.0,1,Roads & Highways,3834.24,32.0,Roads & Highways,8.251987293329528
618467,1.0,1,Roads & Highways,2594.17,27.0,Roads & Highways,7.861407304051566
618468,6.0,1,POWER,1260.0,24.0,POWER,7.13966033596492
618469,9.0,1,POWER,2747.0,24.0,POWER,7.91862865334224
618470,9.0,1,POWER,1124.0,18.0,POWER,7.025538314638521
618471,6.0,1,POWER,990.0,23.0,POWER,6.898714534329988
618472,9.0,1,POWER,1450.0,23.0,POWER,7.280008252884188
618473,9.0,1,POWER,2208.68,46.0,POWER,7.7006029876477005
618475,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",1942.94,51.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.572472120346545
618476,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",1137.74,47.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.037677666976883
618477,6.0,1,RAILWAYS,1023.91,43.0,RAILWAYS,6.932360082839386
618478,9.0,1,RAILWAYS,843.48,43.0,RAILWAYS,6.7387210533149595
618479,6.0,1,RAILWAYS,1155.49,45.0,RAILWAYS,7.053144834855035
618480,1.0,1,Roads & Highways,162.55,27.0,Roads & Highways,5.097118753984393
618481,9.0,1,RAILWAYS,2948.31,41.0,RAILWAYS,7.989326523670306
618482,1.0,1,Roads & Highways,1866.49,36.0,Roads & Highways,7.532350562240293
618483,1.0,1,Roads & Highways,1533.87,37.0,Roads & Highways,7.336200965881104
618484,6.0,1,POWER,1430.88,36.0,POWER,7.2667435451265865
618485,11.0,0,POWER,1306.95,35.0,POWER,7.176216304986807
618486,9.0,1,RAILWAYS,1741.86,40.0,RAILWAYS,7.463282721008953
618487,9.0,1,RAILWAYS,881.0,40.0,RAILWAYS,6.782192056006791
618488,6.0,1,Roads & Highways,1895.74,51.0,Roads & Highways,7.547891902028195
618489,9.0,1,RAILWAYS,1234.4,40.0,RAILWAYS,7.119150083261799
618490,6.0,1,Roads & Highways,2177.54,43.0,Roads & Highways,7.686410206646677
618491,6.0,1,Roads & Highways,2175.35,44.0,Roads & Highways,7.685404440629804
618492,9.0,1,RAILWAYS,853.66,38.0,RAILWAYS,6.750703729030016
618493,9.0,1,RAILWAYS,2165.23,75.0,RAILWAYS,7.680743608442476
618494,9.0,1,POWER,2714.95,35.0,POWER,7.906897079083505
618495,6.0,1,POWER,2474.47,34.0,POWER,7.814185555964158
618496,6.0,1,POWER,1821.72,36.0,POWER,7.508085169903447
618497,9.0,1,POWER,1107.0,32.0,POWER,7.010311867307229
618498,8.0,1,POWER,2470.64,41.0,POWER,7.812637176904387
618499,9.0,1,POWER,1972.1,43.0,POWER,7.587361188975415
618500,6.0,1,POWER,1147.26,31.0,POWER,7.046003032072836
618501,6.0,1,COAL,690.3,46.0,COAL,6.538573882951219
618502,6.0,1,COAL,882.0,44.0,COAL,6.78332520060396
618503,6.0,1,COAL,691.52,38.0,COAL,6.540337118510875
618504,6.0,1,COAL,894.0,43.0,COAL,6.796823718274855
618505,7.0,1,RAILWAYS,409.64,22.0,RAILWAYS,6.017716918252048
618506,4.0,0,Roads & Highways,401.74,36.0,Roads & Highways,5.998291192450259
618507,1.0,1,Roads & Highways,466.8,12.0,Roads & Highways,6.148040854150079
618508,3.0,1,Roads & Highways,907.39,34.0,Roads & Highways,6.811673801804452
618509,6.0,1,RAILWAYS,2171.8,39.0,RAILWAYS,7.683771937364377
618511,1.0,1,Roads & Highways,604.59,17.0,Roads & Highways,6.406203189437368
618512,6.0,1,POWER,493.0,36.0,POWER,6.202535517187923
618513,6.0,1,POWER,1025.2,24.0,POWER,6.933617938507864
618514,9.0,1,POWER,1749.86,24.0,POWER,7.467862374777513
618515,9.0,1,POWER,1479.3,30.0,POWER,7.300000048919446
618516,7.0,1,POWER,1388.7,39.0,POWER,7.236843175492536
618517,9.0,1,POWER,1135.39,10.0,POWER,7.035611850222907
618519,9.0,1,RAILWAYS,1260.74,37.0,RAILWAYS,7.140246999688667
618520,1.0,1,Roads & Highways,1438.74,32.0,Roads & Highways,7.272217820712374
618521,6.0,1,RAILWAYS,707.9,28.0,RAILWAYS,6.563714472860972
618522,2.0,1,Roads & Highways,411.16,28.0,Roads & Highways,6.0214116234759345
618523,9.0,1,POWER,999.0,44.0,POWER,6.907755278982137
618524,3.0,1,Roads & Highways,257.98,32.0,Roads & Highways,5.556750838640694
618525,5.0,0,Roads & Highways,326.61,31.0,Roads & Highways,5.79182387654356
618526,1.0,1,Roads & Highways,665.59,33.0,Roads & Highways,6.502175164260966
618527,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",1601.1,50.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.379070547652669
618529,9.0,1,POWER,927.77,36.0,POWER,6.8338611301204315
618530,7.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",2848.0,30.0,Other,7.954723334497908
618531,6.0,1,PETROLEUM,786.81,39.0,PETROLEUM,6.669256944033292
618532,6.0,1,PETROLEUM,552.55,27.0,PETROLEUM,6.3163520823054755
618533,9.0,1,POWER,1665.0,29.0,POWER,7.418180822726788
618534,1.0,1,Roads & Highways,470.75,43.0,Roads & Highways,6.156449184248659
618535,5.0,0,Roads & Highways,687.77,38.0,Roads & Highways,6.534907398158049
618536,5.0,0,Roads & Highways,1603.53,52.0,Roads & Highways,7.380586157788642
618537,11.0,1,POWER,1754.0,41.0,POWER,7.470224135899966
618538,4.0,0,Roads & Highways,1792.68,46.0,Roads & Highways,7.492024654356216
618539,4.0,0,Roads & Highways,1089.41,37.0,Roads & Highways,6.994309051286712
618540,2.0,1,Roads & Highways,1089.41,38.0,Roads & Highways,6.994309051286712
618541,9.0,1,POWER,2919.96,35.0,POWER,7.979667608353547
618542,1.0,0,Roads & Highways,827.98,41.0,Roads & Highways,6.72019602939192
618543,6.0,1,POWER,1912.17,43.0,POWER,7.556516831147972
618544,6.0,1,POWER,1401.87,35.0,POWER,7.24627541722065
618545,6.0,1,POWER,614.48,37.0,POWER,6.4224024511891775
618546,6.0,1,POWER,442.14,25.0,POWER,6.09388574720713
618547,9.0,1,POWER,1183.6,45.0,POWER,7.077160443842865
618548,6.0,1,POWER,1471.75,43.0,POWER,7.294886680401797
618549,6.0,1,POWER,939.86,27.0,POWER,6.846794350620995
618550,6.0,1,POWER,200.05,22.0,POWER,5.303553633343283
618551,4.0,0,Roads & Highways,666.81,32.0,Roads & Highways,6.5040037019407135
618552,6.0,1,RAILWAYS,1754.84,46.0,RAILWAYS,7.47070265387061
618553,10.0,1,POWER,957.62,40.0,POWER,6.865494750267535
618554,6.0,1,POWER,772.05,35.0,POWER,6.650343729548603
618555,6.0,1,POWER,649.5,39.0,POWER,6.47774129795256
618556,1.0,1,Roads & Highways,665.91,37.0,Roads & Highways,6.502655104277677
618557,10.0,1,POWER,998.27,39.0,POWER,6.907025012402394
618558,6.0,1,RAILWAYS,955.49,34.0,RAILWAYS,6.863270334042593
618559,6.0,1,RAILWAYS,521.53,31.0,RAILWAYS,6.2586823984586575
618560,12.0,1,RAILWAYS,541.58,31.0,RAILWAYS,6.2963355399804435
618561,4.0,0,Roads & Highways,904.99,48.0,Roads & Highways,6.809028268454472
618563,6.0,1,RAILWAYS,854.94,39.0,RAILWAYS,6.752200280227137
618564,1.0,1,Roads & Highways,1553.76,35.0,Roads & Highways,7.3490764718655495
618565,6.0,1,POWER,526.45,31.0,POWER,6.268054074127818
618566,8.0,1,POWER,1973.98,35.0,POWER,7.5883135507016695
618567,5.0,0,Roads & Highways,2289.34,41.0,Roads & Highways,7.736455557143186
618568,4.0,0,Roads & Highways,2541.13,37.0,Roads & Highways,7.84075759127574
618569,9.0,1,PETROLEUM,210.05,25.0,PETROLEUM,5.352095072228508
618570,6.0,1,PETROLEUM,184.9,33.0,PETROLEUM,5.225208894727398
618571,9.0,1,PETROLEUM,381.8,36.0,PETROLEUM,5.947512659578799
618572,5.0,0,Roads & Highways,309.99,32.0,Roads & Highways,5.739760757321436
618574,4.0,0,Roads & Highways,1818.46,43.0,Roads & Highways,7.506295032749006
618575,6.0,1,RAILWAYS,457.72,27.0,RAILWAYS,6.12844000213506
618576,6.0,1,RAILWAYS,175.0,4.0,RAILWAYS,5.170483995038151
618577,1.0,1,Roads & Highways,2228.26,34.0,Roads & Highways,7.709424970818542
618578,6.0,1,RAILWAYS,1467.44,50.0,RAILWAYS,7.291955891785577
618579,1.0,1,Roads & Highways,2527.0,42.0,Roads & Highways,7.8351837552667485
618580,6.0,1,POWER,899.0,24.0,POWER,6.802394763324311
618581,7.0,1,RAILWAYS,1751.18,37.0,RAILWAYS,7.468616005945
618582,3.0,0,Roads & Highways,1282.97,36.0,Roads & Highways,7.157712119490971
618583,3.0,0,Roads & Highways,1358.77,36.0,Roads & Highways,7.215070846781037
618584,5.0,0,Roads & Highways,962.84,35.0,Roads & Highways,6.8709253057314195
618585,1.0,1,Roads & Highways,856.93,38.0,Roads & Highways,6.754522511078133
618586,3.0,1,Roads & Highways,254.78,15.0,Roads & Highways,5.544317700005174
618588,6.0,1,POWER,540.21,33.0,POWER,6.293807373583428
618589,9.0,1,POWER,1828.0,37.0,POWER,7.511524648390866
618590,9.0,1,POWER,1958.94,35.0,POWER,7.580669139511101
618591,3.0,0,Roads & Highways,374.17,33.0,Roads & Highways,5.927379256579233
618592,2.0,1,Roads & Highways,320.64,32.0,Roads & Highways,5.773432907679949
618593,3.0,0,Roads & Highways,263.32,32.0,Roads & Highways,5.577160490332613
618594,6.0,1,POWER,151.26,11.0,POWER,5.025589585878066
618595,6.0,1,RAILWAYS,1746.45,46.0,RAILWAYS,7.465912861395335
618596,9.0,1,RAILWAYS,2714.6,42.0,RAILWAYS,7.906768202427492
618597,6.0,1,RAILWAYS,3219.47,42.0,RAILWAYS,8.07728259061985
618598,9.0,1,RAILWAYS,210.37,27.0,RAILWAYS,5.353610152296746
618599,9.0,1,RAILWAYS,4265.42,42.0,RAILWAYS,8.358530347068392
618600,9.0,1,RAILWAYS,3375.31,41.0,RAILWAYS,8.124538676144773
618601,6.0,1,RAILWAYS,3606.0,44.0,RAILWAYS,8.19063168090354
618602,6.0,1,RAILWAYS,2595.0,45.0,RAILWAYS,7.86172707782398
618603,9.0,1,RAILWAYS,3565.82,41.0,RAILWAYS,8.179429721512022
618604,9.0,1,RAILWAYS,2429.52,41.0,RAILWAYS,7.795860505211168
618605,9.0,1,RAILWAYS,2878.97,36.0,RAILWAYS,7.965535156409071
618606,9.0,1,RAILWAYS,3273.61,38.0,RAILWAYS,8.093954057008828
618607,6.0,1,RAILWAYS,2842.14,40.0,RAILWAYS,7.952664354195161
618608,6.0,1,RAILWAYS,1141.78,29.0,RAILWAYS,7.041219169328432
618609,2.0,1,Roads & Highways,463.08,30.0,Roads & Highways,6.140056951157809
618610,9.0,1,RAILWAYS,757.13,56.0,RAILWAYS,6.630854874895033
618611,1.0,1,Roads & Highways,520.63,52.0,Roads & Highways,6.256958524295923
618612,6.0,1,RAILWAYS,846.59,46.0,RAILWAYS,6.7423970283066135
618613,6.0,1,RAILWAYS,662.08,45.0,RAILWAYS,6.496895646556665
618614,6.0,1,COAL,752.3,42.0,COAL,6.624463554831649
618615,9.0,1,COAL,778.15,37.0,COAL,6.658203581891623
618616,5.0,0,Roads & Highways,625.58,35.0,Roads & Highways,6.440276459719512
618617,6.0,1,RAILWAYS,1229.38,44.0,RAILWAYS,7.1150783437428045
618618,11.0,1,RAILWAYS,2029.17,55.0,RAILWAYS,7.615874812371878
618619,5.0,0,Roads & Highways,998.95,34.0,Roads & Highways,6.907705277732095
618620,1.0,1,Roads & Highways,207.77,23.0,Roads & Highways,5.3412331675248685
618621,9.0,1,POWER,1162.8,36.0,POWER,7.0594457922225695
618622,6.0,1,POWER,1001.69,39.0,POWER,6.9104416674074445
618623,1.0,1,Roads & Highways,1504.37,38.0,Roads & Highways,7.316793994143591
618624,3.0,0,Roads & Highways,1082.65,37.0,Roads & Highways,6.988090251634412
618626,1.0,1,Roads & Highways,819.52,34.0,Roads & Highways,6.709938285613936
618627,5.0,0,Roads & Highways,168.52,24.0,Roads & Highways,5.132970913960044
618628,1.0,1,Roads & Highways,150.21,38.0,Roads & Highways,5.0186695991245776
618629,1.0,1,Roads & Highways,416.07,19.0,Roads & Highways,6.033254073418364
618630,6.0,1,POWER,2718.46,30.0,POWER,7.908188610168706
618631,1.0,1,Roads & Highways,1499.73,38.0,Roads & Highways,7.313706935373153
618632,7.0,1,RAILWAYS,972.06,35.0,RAILWAYS,6.880445745238551
618633,2.0,0,Roads & Highways,1732.66,63.0,Roads & Highways,7.457990059683226
618634,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",1102.63,46.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.0063600257358924
618635,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",818.73,47.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.708975017744909
618636,2.0,1,Roads & Highways,1370.75,43.0,Roads & Highways,7.223842575939085
618637,9.0,1,POWER,1654.07,33.0,POWER,7.4115985829892175
618638,1.0,1,Roads & Highways,2267.99,61.0,Roads & Highways,7.727090077542276
618639,9.0,1,POWER,1855.59,47.0,POWER,7.526496750761517
618640,4.0,0,Roads & Highways,2261.3,53.0,Roads & Highways,7.724137273876711
618641,4.0,0,Roads & Highways,1325.8,42.0,Roads & Highways,7.190525307072897
618642,6.0,1,PETROLEUM,1034.0,43.0,PETROLEUM,6.942156705699469
618644,9.0,1,PETROLEUM,1214.93,24.0,PETROLEUM,7.103264495079665
618645,6.0,1,PETROLEUM,964.64,60.0,PETROLEUM,6.8727910939460415
618646,1.0,0,Roads & Highways,3147.07,56.0,Roads & Highways,8.054544845630604
618647,6.0,1,RAILWAYS,906.51,51.0,RAILWAYS,6.810704585362041
618648,0.5,0,Roads & Highways,1424.55,40.0,Roads & Highways,7.262312983149735
618649,2.0,1,Roads & Highways,1246.15,44.0,Roads & Highways,7.128616227138795
618650,2.0,1,Roads & Highways,1363.9,39.0,Roads & Highways,7.21883644486215
618651,2.0,1,Roads & Highways,1427.88,36.0,Roads & Highways,7.264646199596228
618652,3.0,0,Roads & Highways,1241.38,36.0,Roads & Highways,7.124784173829824
618653,1.0,1,Roads & Highways,1236.08,36.0,Roads & Highways,7.120509042896294
618654,6.0,1,POWER,521.21,83.0,POWER,6.2580698058327275
